Instructions_Loop.thisRepN,Instructions_Loop.thisTrialN,Instructions_Loop.thisN,Instructions_Loop.thisIndex,Instructions_Loop.ran,Top,Top_Bottom,TBMT_int,Middle_Top,Middle,Middle_Bottom,Bottom_Top,Bottom,Photo,participant,session,date,expName,psychopyVersion,OS,frameRate,Redo_Instructions_Resp.keys,Redo_Instructions_Resp.rt,Nback_Transition_Resp_Enc.keys,Nback_Transition_Resp_Enc.rt,Encoding_Resp.keys,Encoding_Resp.corr,Encoding_Resp.rt,Practice_Blocks.thisRepN,Practice_Blocks.thisTrialN,Practice_Blocks.thisN,Practice_Blocks.thisIndex,Practice_Blocks.ran,Scene,encAns,Practice_Enc_Break_Resp.keys,Practice_Enc_Break_Resp.rt,Practice_Enc_Break_Loop.thisRepN,Practice_Enc_Break_Loop.thisTrialN,Practice_Enc_Break_Loop.thisN,Practice_Enc_Break_Loop.thisIndex,Practice_Enc_Break_Loop.ran,Practice_Loop_Order.thisRepN,Practice_Loop_Order.thisTrialN,Practice_Loop_Order.thisN,Practice_Loop_Order.thisIndex,Practice_Loop_Order.ran,practiceFile,Nback_Transition_Resp.keys,Nback_Transition_Resp.rt,Nback_Resp.keys,Nback_Resp.corr,Nback_Resp.rt,Practice_DBack_Loop.thisRepN,Practice_DBack_Loop.thisTrialN,Practice_DBack_Loop.thisN,Practice_DBack_Loop.thisIndex,Practice_DBack_Loop.ran,thisAlphaNum,ANAns,Color,Practice_DBlock_Loop.thisRepN,Practice_DBlock_Loop.thisTrialN,Practice_DBlock_Loop.thisN,Practice_DBlock_Loop.thisIndex,Practice_DBlock_Loop.ran,ANOrder,BlockTitle,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Blocks.ran,AttnResp_keys.keys,AttnResp_keys.rt,Enc_Break_Resp.keys,Enc_Break_Resp.rt,Enc_Break_Loop.thisRepN,Enc_Break_Loop.thisTrialN,Enc_Break_Loop.thisN,Enc_Break_Loop.thisIndex,Enc_Break_Loop.ran,AttnCheck,Group_Order.thisRepN,Group_Order.thisTrialN,Group_Order.thisN,Group_Order.thisIndex,Group_Order.ran,blockFile,attnFile,Enc_Break_Loop2.thisRepN,Enc_Break_Loop2.thisTrialN,Enc_Break_Loop2.thisN,Enc_Break_Loop2.thisIndex,Enc_Break_Loop2.ran,DBack_Loop.thisRepN,DBack_Loop.thisTrialN,DBack_Loop.thisN,DBack_Loop.thisIndex,DBack_Loop.ran,DBlock_Loop.thisRepN,DBlock_Loop.thisTrialN,DBlock_Loop.thisN,DBlock_Loop.thisIndex,DBlock_Loop.ran
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,p,3.938,space,4.8036,p,1,3.927,0,0,0,0,1,TS01.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,q,0,3.0239,0,1,1,1,1,TS02.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,0,,0,2,2,2,1,TS05.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,q,1,1.5653,0,3,3,3,1,TS06.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,space,8.6471,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,PracticeONE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,q,0,1.6103,0,0,0,0,1,TS03.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,q,0,1.8072,0,1,1,1,1,TS04.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,q,0,1.3479,0,2,2,2,1,TS07.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,p,1,1.162,0,3,3,3,1,TS08.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,PracticeTWO.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.9314,n,1,2.1788,0,0,0,0,1,2,n,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.0271,0,1,1,1,1,8,n,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8476,0,2,2,2,1,S,a,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.2481,0,3,3,3,1,J,a,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.0487,0,4,4,4,1,6,n,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,Practice_ZeroBlock.csv,Practice Block 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.3819,0,0,0,0,1,F,a,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.0029,0,1,1,1,1,H,a,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.9553,0,2,2,2,1,X,a,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.1715,0,3,3,3,1,5,n,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.0796,0,4,4,4,1,1,n,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,Practice_OneBlock.csv,Practice Block 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.2668,0,0,0,0,1,2,n,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8085,0,1,1,1,1,V,a,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8656,0,2,2,2,1,5,n,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8243,0,3,3,3,1,2,n,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8051,0,4,4,4,1,F,a,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,Practice_TwoBlock.csv,Practice Block 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,space,10.3155,p,1,1.9885,,,,,,N2-9913comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,q,1,1.6567,,,,,,E2-9921comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,p,1,1.4563,,,,,,N2-8160comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,q,0,2.1336,,,,,,E2-6415comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,p,1,1.9724,,,,,,N2-5395comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,q,0,1.6556,,,,,,E2-3350comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,q,1,1.4892,,,,,,N2-1600comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,q,1,1.805,,,,,,N2-7550comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,q,1,1.0758,,,,,,E2-6243comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,p,1,3.1802,,,,,,N2-2840comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,p,1,1.4091,,,,,,E2-2716comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,p,0,2.0411,,,,,,N2-6570_2comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,q,1,1.2599,,,,,,E2-2900_1comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,q,1,1.5455,,,,,,N2-2594comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,p,1,1.3965,,,,,,E2-9420comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,p,1,1.474,,,,,,N2-5779comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,q,0,1.4753,,,,,,E2-1932comp.png,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,p,0,3.5648,,,,,,E2-9582comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,p,0,2.1403,,,,,,N2-2620comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,226,1,2023-10-12_08h35.56.686,Online_SceneSrcMD_E,2020.2.10,MacIntel,60,,,,,q,1,1.6439,,,,,,E2-7380comp.png,q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
